snapshot,case_id,branch,source_dataset,D,H,W,vx,vy,vz,ct_path_resolved
preprocessed,ID_a40e10b0_ID_18c55dad14,segmented,BHSD,30,512,512,0.48828125,0.48828125,5.2724609375,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_a40e10b0_ID_18c55dad14.nii.gz
preprocessed,ID_a554892c_ID_7d5bccea0e,segmented,BHSD,32,512,512,0.4882810115814209,0.4882810115814209,5.188999176025391,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_a554892c_ID_7d5bccea0e.nii.gz
preprocessed,ID_a72de500_ID_87b2b4fc60,segmented,BHSD,30,512,512,0.48828125,0.48828125,5.20147705078125,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_a72de500_ID_87b2b4fc60.nii.gz
preprocessed,ID_a768755c_ID_3541b002ac,segmented,BHSD,36,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_a768755c_ID_3541b002ac.nii.gz
preprocessed,ID_a84354a5_ID_6699da85bb,segmented,BHSD,32,512,512,0.48828125,0.48828125,5.431884765625,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_a84354a5_ID_6699da85bb.nii.gz
preprocessed,ID_a9b3fedc_ID_3850bef0a3,segmented,BHSD,30,512,512,0.40234375,0.40234375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_a9b3fedc_ID_3850bef0a3.nii.gz
preprocessed,ID_a9fe41fd_ID_ba000cea10,segmented,BHSD,20,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_a9fe41fd_ID_ba000cea10.nii.gz
preprocessed,ID_aaf2973d_ID_4002bc3ced,segmented,BHSD,24,512,512,0.48828125,0.48828125,6.4268798828125,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_aaf2973d_ID_4002bc3ced.nii.gz
preprocessed,ID_ab1ba874_ID_0c1c9bf0ae,segmented,BHSD,33,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_ab1ba874_ID_0c1c9bf0ae.nii.gz
preprocessed,ID_acaa9bd1_ID_02fe96388e,segmented,BHSD,32,512,512,0.4882810115814209,0.4882810115814209,5.451999664306641,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_acaa9bd1_ID_02fe96388e.nii.gz
preprocessed,ID_ad252872_ID_74f728bfad,segmented,BHSD,32,512,512,0.48828125,0.48828125,5.32080078125,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_ad252872_ID_74f728bfad.nii.gz
preprocessed,ID_af8ac3ec_ID_81a154bf08,segmented,BHSD,32,512,512,0.4882810115814209,0.4882810115814209,5.243000030517578,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_af8ac3ec_ID_81a154bf08.nii.gz
preprocessed,ID_b14c7e8b_ID_fe3a6804e3,segmented,BHSD,32,512,512,0.3984380066394806,0.3984380066394806,5.142000198364258,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_b14c7e8b_ID_fe3a6804e3.nii.gz
preprocessed,ID_b1d5d5e8_ID_4cfa36b63f,segmented,BHSD,32,512,512,0.4947509765625,0.4947509765625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_b1d5d5e8_ID_4cfa36b63f.nii.gz
preprocessed,ID_b367130b_ID_debc60a9ba,segmented,BHSD,32,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_b367130b_ID_debc60a9ba.nii.gz
preprocessed,ID_b3a33085_ID_175a5c4119,segmented,BHSD,32,512,512,0.48828125,0.48828125,5.58697509765625,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_b3a33085_ID_175a5c4119.nii.gz
preprocessed,ID_b79a2d4a_ID_710cdb6530,segmented,BHSD,38,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_b79a2d4a_ID_710cdb6530.nii.gz
preprocessed,ID_b80aec97_ID_2aa91505e6,segmented,BHSD,32,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_b80aec97_ID_2aa91505e6.nii.gz
preprocessed,ID_b85bdbe9_ID_cb52cd5d53,segmented,BHSD,42,512,512,0.4947509765625,0.4947509765625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_b85bdbe9_ID_cb52cd5d53.nii.gz
preprocessed,ID_b92014da_ID_a9310805a0,segmented,BHSD,32,512,512,0.4882810115814209,0.4882810115814209,5.472999572753906,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_b92014da_ID_a9310805a0.nii.gz
preprocessed,ID_b972b07f_ID_b5ace7f563,segmented,BHSD,32,512,512,0.4882810115814209,0.4882810115814209,5.215000152587891,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_b972b07f_ID_b5ace7f563.nii.gz
preprocessed,ID_ba3a77dd_ID_70715be365,segmented,BHSD,32,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_ba3a77dd_ID_70715be365.nii.gz
preprocessed,ID_c08a7b51_ID_b98f437f69,segmented,BHSD,33,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_c08a7b51_ID_b98f437f69.nii.gz
preprocessed,ID_c1e1c4ef_ID_521bc36497,segmented,BHSD,21,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_c1e1c4ef_ID_521bc36497.nii.gz
preprocessed,ID_c3769f3a_ID_32fc557515,segmented,BHSD,30,512,512,0.48828125,0.48828125,5.431884765625,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_c3769f3a_ID_32fc557515.nii.gz
preprocessed,ID_c488fbef_ID_ae4af6dd21,segmented,BHSD,36,512,512,0.443359375,0.443359375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_c488fbef_ID_ae4af6dd21.nii.gz
preprocessed,ID_c5479170_ID_6cc8f5463a,segmented,BHSD,32,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_c5479170_ID_6cc8f5463a.nii.gz
preprocessed,ID_c91d516c_ID_2d2f3d2953,segmented,BHSD,28,512,512,0.4882810115814209,0.4882810115814209,5.562999725341797,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_c91d516c_ID_2d2f3d2953.nii.gz
preprocessed,ID_c9d6fdc6_ID_7f09be285d,segmented,BHSD,38,512,512,0.49486300349235535,0.49486300349235535,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_c9d6fdc6_ID_7f09be285d.nii.gz
preprocessed,ID_ca7bbeab_ID_228e9cbe5c,segmented,BHSD,32,512,512,0.4882810115814209,0.4882810115814209,5.3040008544921875,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_ca7bbeab_ID_228e9cbe5c.nii.gz
preprocessed,ID_cb4c887c_ID_ec2a4643f3,segmented,BHSD,30,512,512,0.48828125,0.48828125,5.00948429107666,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_cb4c887c_ID_ec2a4643f3.nii.gz
preprocessed,ID_ccbe16e6_ID_706deb5ba2,segmented,BHSD,32,512,512,0.4882810115814209,0.4882810115814209,5.121000289916992,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_ccbe16e6_ID_706deb5ba2.nii.gz
preprocessed,ID_cdaa21cb_ID_a5f7ae30f1,segmented,BHSD,36,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_cdaa21cb_ID_a5f7ae30f1.nii.gz
preprocessed,ID_cf8f428f_ID_61ec5a3e22,segmented,BHSD,32,512,512,0.48828125,0.48828125,5.431884765625,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_cf8f428f_ID_61ec5a3e22.nii.gz
preprocessed,ID_d02f2ee1_ID_a732858fcd,segmented,BHSD,30,512,512,0.48828125,0.48828125,5.431884765625,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_d02f2ee1_ID_a732858fcd.nii.gz
preprocessed,ID_d039497d_ID_da6cc2290f,segmented,BHSD,20,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_d039497d_ID_da6cc2290f.nii.gz
preprocessed,ID_d29d246b_ID_6121b401e7,segmented,BHSD,32,512,512,0.4947509765625,0.4947509765625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_d29d246b_ID_6121b401e7.nii.gz
preprocessed,ID_d2deede6_ID_799247e354,segmented,BHSD,35,512,512,0.513671875,0.513671875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_d2deede6_ID_799247e354.nii.gz
preprocessed,ID_d3d99dce_ID_cd10b6aba1,segmented,BHSD,28,512,512,0.4882810115814209,0.4882810115814209,5.374000549316406,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_d3d99dce_ID_cd10b6aba1.nii.gz
preprocessed,ID_d79fa3ff_ID_90d02c54ba,segmented,BHSD,34,512,512,0.4947509765625,0.4947509765625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_d79fa3ff_ID_90d02c54ba.nii.gz
preprocessed,ID_d8e67d7d_ID_c182bd8176,segmented,BHSD,36,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_d8e67d7d_ID_c182bd8176.nii.gz
preprocessed,ID_d9675573_ID_02237f7694,segmented,BHSD,21,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_d9675573_ID_02237f7694.nii.gz
preprocessed,ID_daf22e49_ID_bf76e84f8d,segmented,BHSD,32,512,512,0.4882810115814209,0.4882810115814209,5.093584060668945,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_daf22e49_ID_bf76e84f8d.nii.gz
preprocessed,ID_db89259c_ID_2c20aff0f9,segmented,BHSD,33,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_db89259c_ID_2c20aff0f9.nii.gz
preprocessed,ID_dd3d7720_ID_6a88b9c0eb,segmented,BHSD,30,512,512,0.48828125,0.48828125,5.2880859375,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_dd3d7720_ID_6a88b9c0eb.nii.gz
preprocessed,ID_df3f0a7d_ID_fbcdf807a8,segmented,BHSD,32,512,512,0.4882810115814209,0.4882810115814209,5.094000339508057,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_df3f0a7d_ID_fbcdf807a8.nii.gz
preprocessed,ID_df935041_ID_32b8592d2c,segmented,BHSD,22,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_df935041_ID_32b8592d2c.nii.gz
preprocessed,ID_e05b3047_ID_3d78428b2d,segmented,BHSD,36,512,512,0.4882810115814209,0.4882810115814209,5.256999969482422,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_e05b3047_ID_3d78428b2d.nii.gz
preprocessed,ID_e1d9fe9d_ID_f73aea5186,segmented,BHSD,28,512,512,0.4882810115814209,0.4882810115814209,5.373931884765625,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_e1d9fe9d_ID_f73aea5186.nii.gz
preprocessed,ID_e2e2e522_ID_7b7b5543dc,segmented,BHSD,30,512,512,0.4882810115814209,0.4882810115814209,5.392677307128906,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_e2e2e522_ID_7b7b5543dc.nii.gz
preprocessed,ID_e393f193_ID_c81bf5f45d,segmented,BHSD,30,512,512,0.48828125,0.48828125,5.14208984375,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_e393f193_ID_c81bf5f45d.nii.gz
preprocessed,ID_e3db11e0_ID_1863688c5b,segmented,BHSD,36,512,512,0.4882810115814209,0.4882810115814209,5.042999267578125,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_e3db11e0_ID_1863688c5b.nii.gz
preprocessed,ID_e566ef9b_ID_439ce9720b,segmented,BHSD,32,512,512,0.486328125,0.486328125,5.516845703125,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_e566ef9b_ID_439ce9720b.nii.gz
preprocessed,ID_e714812a_ID_11a3b1afdc,segmented,BHSD,34,512,512,0.4947509765625,0.4947509765625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_e714812a_ID_11a3b1afdc.nii.gz
preprocessed,ID_e8691c40_ID_4e6812b21a,segmented,BHSD,32,512,512,0.3710939884185791,0.3710939884185791,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_e8691c40_ID_4e6812b21a.nii.gz
preprocessed,ID_ea687366_ID_452c5f1f8c,segmented,BHSD,38,512,512,0.4947509765625,0.4947509765625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_ea687366_ID_452c5f1f8c.nii.gz
preprocessed,ID_eac5718d_ID_5a2b7690df,segmented,BHSD,39,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_eac5718d_ID_5a2b7690df.nii.gz
preprocessed,ID_eb093f57_ID_0e2b33b4c9,segmented,BHSD,38,512,512,0.4947509765625,0.4947509765625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_eb093f57_ID_0e2b33b4c9.nii.gz
preprocessed,ID_eb39f236_ID_d7edccdb08,segmented,BHSD,28,512,512,0.4882810115814209,0.4882810115814209,5.215000152587891,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_eb39f236_ID_d7edccdb08.nii.gz
preprocessed,ID_eb5a964a_ID_c2f5350a3f,segmented,BHSD,34,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_eb5a964a_ID_c2f5350a3f.nii.gz
preprocessed,ID_ec8a7bf0_ID_c853ba89ce,segmented,BHSD,32,512,512,0.51953125,0.51953125,5.47314453125,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_ec8a7bf0_ID_c853ba89ce.nii.gz
preprocessed,ID_ed6dfff7_ID_f54a5fd2c8,segmented,BHSD,32,512,512,0.4882810115814209,0.4882810115814209,5.392669677734375,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_ed6dfff7_ID_f54a5fd2c8.nii.gz
preprocessed,ID_f1a342da_ID_13d6f969d2,segmented,BHSD,34,512,512,0.466796875,0.466796875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_f1a342da_ID_13d6f969d2.nii.gz
preprocessed,ID_f335b6db_ID_d180629430,segmented,BHSD,19,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_f335b6db_ID_d180629430.nii.gz
preprocessed,ID_f4795940_ID_6317a06429,segmented,BHSD,32,512,512,0.4882810115814209,0.4882810115814209,5.258000373840332,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_f4795940_ID_6317a06429.nii.gz
preprocessed,ID_faa3c13d_ID_c31106b8dc,segmented,BHSD,29,512,512,0.404296875,0.404296875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_faa3c13d_ID_c31106b8dc.nii.gz
preprocessed,ID_fb6d0135_ID_497840f16e,segmented,BHSD,28,512,512,0.4882810115814209,0.4882810115814209,5.392673492431641,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_fb6d0135_ID_497840f16e.nii.gz
preprocessed,ID_fcbe7eda_ID_5726e1c630,segmented,BHSD,32,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/ID_fcbe7eda_ID_5726e1c630.nii.gz
preprocessed,CQ500-CT-10,segmented,CQ500-51,28,512,512,0.4648439884185791,0.4648439586162567,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-10.nii.gz
preprocessed,CQ500-CT-108,segmented,CQ500-51,35,512,512,0.4960939884185791,0.49609386920928955,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-108.nii.gz
preprocessed,CQ500-CT-113,segmented,CQ500-51,34,512,512,0.46875,0.4687500596046448,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-113.nii.gz
preprocessed,CQ500-CT-121,segmented,CQ500-51,36,512,512,0.4882810115814209,0.48828092217445374,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-121.nii.gz
preprocessed,CQ500-CT-125,segmented,CQ500-51,32,512,512,0.625,0.6250002384185791,5.164515972137451,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-125.nii.gz
preprocessed,CQ500-CT-13,segmented,CQ500-51,30,512,512,0.4648439884185791,0.4648439884185791,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-13.nii.gz
preprocessed,CQ500-CT-137,segmented,CQ500-51,31,512,512,0.4414060115814209,0.4414060115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-137.nii.gz
preprocessed,CQ500-CT-139,segmented,CQ500-51,32,512,512,0.47460898756980896,0.47460898756980896,5.000031471252441,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-139.nii.gz
preprocessed,CQ500-CT-15,segmented,CQ500-51,28,512,512,0.48242199420928955,0.48242199420928955,5.000036716461182,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-15.nii.gz
preprocessed,CQ500-CT-159,segmented,CQ500-51,33,512,512,0.5253909826278687,0.5253909230232239,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-159.nii.gz
preprocessed,CQ500-CT-173,segmented,CQ500-51,32,512,512,0.5019530057907104,0.5019531846046448,5.164515972137451,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-173.nii.gz
preprocessed,CQ500-CT-181,segmented,CQ500-51,34,512,512,0.4882810115814209,0.48828116059303284,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-181.nii.gz
preprocessed,CQ500-CT-182,segmented,CQ500-51,31,512,512,0.49023398756980896,0.49023398756980896,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-182.nii.gz
preprocessed,CQ500-CT-183,segmented,CQ500-51,44,512,512,0.4882810115814209,0.4882810115814209,5.000022888183594,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-183.nii.gz
preprocessed,CQ500-CT-187,segmented,CQ500-51,32,512,512,0.46875,0.46875,5.000031471252441,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-187.nii.gz
preprocessed,CQ500-CT-19,segmented,CQ500-51,28,512,512,0.4609380066394806,0.46093806624412537,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-19.nii.gz
preprocessed,CQ500-CT-196,segmented,CQ500-51,32,512,512,0.4882810115814209,0.48828089237213135,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-196.nii.gz
preprocessed,CQ500-CT-202,segmented,CQ500-51,32,512,512,0.44726601243019104,0.44726622104644775,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-202.nii.gz
preprocessed,CQ500-CT-207,segmented,CQ500-51,29,512,512,0.4882810115814209,0.4882810413837433,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-207.nii.gz
preprocessed,CQ500-CT-208,segmented,CQ500-51,32,512,512,0.4882810115814209,0.4882809519767761,5.049225807189941,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-208.nii.gz
preprocessed,CQ500-CT-210,segmented,CQ500-51,33,512,512,0.6152340173721313,0.6152340173721313,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-210.nii.gz
preprocessed,CQ500-CT-22,segmented,CQ500-51,31,512,512,0.4453119933605194,0.44531193375587463,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-22.nii.gz
preprocessed,CQ500-CT-225,segmented,CQ500-51,30,512,512,0.4882810115814209,0.4882810115814209,5.000033378601074,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-225.nii.gz
preprocessed,CQ500-CT-226,segmented,CQ500-51,29,512,512,0.4882810115814209,0.4882812201976776,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-226.nii.gz
preprocessed,CQ500-CT-227,segmented,CQ500-51,36,512,512,0.5214840173721313,0.5214840173721313,5.000027656555176,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-227.nii.gz
preprocessed,CQ500-CT-236,segmented,CQ500-51,32,512,512,0.4882810115814209,0.4882810413837433,5.12148380279541,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-236.nii.gz
preprocessed,CQ500-CT-237,segmented,CQ500-51,30,512,512,0.4882810115814209,0.4882810115814209,5.000033378601074,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-237.nii.gz
preprocessed,CQ500-CT-243,segmented,CQ500-51,32,512,512,0.48242199420928955,0.4824219048023224,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Segmented Scans/ct_scans/CQ500-CT-243.nii.gz
